Date,Upper West Side,Upper East Side,East Brooklyn,Washington Heights,Astoria-Long Island City,Williamsburg,Bedford-Stuyvesant,Flatbush,Jamaica,Harlem,Williams Bridge,East Harlem,Corona,Sunset Park,Borough Park,Bensonhurst,Soundview,Lower East Side,Canarsie,South Bronx,Flushing,Gravesend-Sheepshead Bay,Forest Hills,East Village,Ridgewood,Jackson Heights,Mapleton-Flatlands,Queens Village,Park Slope,Gramercy,Brownsville,Woodhaven-Richmond Hill,Bay Ridge,Bayside,Maspeth,Hamilton Heights,Chelsea,Woodside,Sunny Side,Greenwich Village,Coney Island,Morningside Heights,Parkchester,Dyker Heights,Wakefield-Williamsbridge,Morris Park,Saintalbans,Throggs Neck,Whitestone,Fort Green,Greenwood,Kings Bridge,Glendale,Middle Village,Clinton,Financial District,Auburndale,Laurelton,Rosedale,Howard Beach,College Point,Ettingville,Douglastown-Little Neck,Great Kills,West Village,Nkew Gardens,North Sutton Area,Midtown,Port Richmond,Baychester,Spuyten Duyvil,The Rockaways,Battery Park,Ardon Heights,Mariners Harbor,Riverdale,Oakwood,Carroll Gardens,Boerum Hill,Rosebank,Rossville,Murray Hill,Tottensville,Huguenot,Downtown,Richmondtown,Eastchester,Prince's Bay,Midland Beach,Little Italy,South Beach,Springfield Gardens,Country Club,Cobble Hill,Woodlawn-Nordwood,Annandale,Clearview,New Brighton,Woodrow,Westerleigh-Castleton,Garment District,Todt Hill,City Island,Utopia,Bloomfield-Chelsea-Travis
2015-04,3823.575722,3406.163133,1961.934682,2281.91916,2334.453925,2665.900534,2368.840317,1947.607019,1889.341188,2683.09373,1658.188222,2757.597579,2095.659539,1971.486457,1981.038233,1900.803319,1685.888371,3830.261964,1778.540593,1683.978016,2082.287053,1926.593113,2077.511165,4083.384014,2124.314865,2031.662643,1785.226836,2029.752288,2721.300832,3707.999238,1818.65805,1921.817225,2041.214418,2153.925369,2147.239126,2727.987075,4327.909466,2180.67034,2211.236022,4355.609615,2032.617821,3142.53413,1655.322689,1959.069149,1633.353606,1681.112483,1896.982609,1670.60553,2106.166492,2696.466216,2347.826411,1641.950204,2010.648737,2125.270043,3680.299089,3665.971426,2147.239126,1908.444739,1896.027431,1877.879058,2067.95939,2181.625518,2151.059836,2181.625518,4315.492158,1997.276251,3823.575722,4086.249547,1995.365896,1678.24695,1791.913079,1861.64104,3587.646867,2122.40451,1974.35199,1845.403021,2135.776996,2794.849503,2844.518736,1964.800215,2147.239126,3591.467578,2172.073742,2254.219011,2832.101428,2195.953181,1634.308783,2227.47404,2011.603914,4534.227817,2024.9764,1839.671956,1679.202128,2789.118438,1673.471063,2265.681142,2112.852734,1995.365896,2209.325667,2064.13868,3509.322309,3302.048781,1792.868256,2204.549779,2082.287053
2015-05,3812.118223,3403.133483,1951.713222,2296.972432,2314.092724,2668.863207,2358.795707,1950.762095,1891.792202,2707.859426,1667.326159,2764.927064,2092.480063,1959.32224,1987.856059,1909.863621,1691.104341,3792.14455,1765.292271,1693.006596,2074.408644,1930.788421,2059.190607,4040.388775,2114.35599,2017.341006,1774.803544,2042.070316,2711.663936,3678.960401,1800.483981,1925.081658,2058.23948,2166.667992,2118.1605,2756.366919,4242.027763,2159.058974,2180.934902,4281.97511,2048.728207,3194.836605,1649.25474,1967.882386,1638.79234,1679.690814,1896.547838,1673.98405,2116.258245,2704.054917,2347.382179,1645.450231,2011.634242,2101.991336,3655.182218,3677.058146,2163.81461,1887.036565,1877.525292,1880.378674,2067.750753,2148.596573,2156.205592,2154.303337,4238.223254,1985.953805,3808.313714,4062.264703,1959.32224,1688.25096,1781.461435,1865.160638,3612.38149,2078.213153,1941.250822,1846.138092,2127.671773,2766.829319,2819.141321,1956.468858,2105.795845,3575.287525,2149.547701,2214.224357,2832.457103,2173.325883,1644.499104,2194.250684,2016.389878,4509.294535,2029.705661,1825.213291,1677.788559,2768.731574,1674.935177,2229.442394,2118.1605,1985.002677,2169.521374,2062.043989,3492.53945,3251.904243,1781.461435,2228.491267,2043.021443
2015-06,3841.697979,3427.713719,1941.738104,2350.025333,2298.752053,2678.554128,2341.479787,1944.586619,1902.808391,2736.473944,1673.977642,2796.292771,2088.911408,1954.081671,1992.061879,1923.697505,1703.412302,3776.182122,1769.877665,1707.210323,2070.870809,1946.48563,2043.335159,4011.659408,2100.30547,2017.698519,1779.372717,2057.577736,2685.200664,3684.080119,1813.554904,1938.889588,2064.224273,2181.01341,2095.557944,2790.595739,4233.843621,2143.033203,2162.972812,4271.823828,2064.224273,3225.469114,1653.088527,1970.223259,1643.593476,1686.321209,1905.656907,1680.624178,2124.043099,2702.291757,2343.378797,1635.997434,2013.900498,2083.214376,3642.301891,3676.484077,2186.710442,1870.525215,1866.727194,1889.515319,2074.66883,2113.598542,2160.124296,2128.790625,4220.550548,1972.12227,3827.455402,4071.478234,1918.000474,1695.816261,1781.271727,1872.424225,3614.76624,2054.729221,1905.656907,1854.383627,2115.497553,2736.473944,2785.848213,1950.28365,2070.870809,3578.685043,2109.800522,2160.124296,2839.020504,2150.629245,1646.441991,2146.831224,2029.092581,4516.796166,2038.587633,1824.948966,1672.078631,2755.464048,1671.129126,2180.063905,2123.093594,1962.627218,2114.548048,2060.426252,3497.977102,3194.135443,1753.736077,2247.478773,2031.941096
2015-07,3840.597705,3458.439221,1941.212999,2409.879996,2279.641905,2694.122252,2330.976627,1952.620714,1911.743066,2765.420476,1671.230388,2829.113557,2091.414592,1961.176501,2002.05415,1937.410427,1709.256107,3756.941122,1795.76462,1715.910608,2069.549803,1962.127144,2038.178584,3996.503157,2102.822308,2026.770868,1811.925551,2059.09273,2674.158749,3698.951899,1837.592912,1953.571357,2076.204304,2195.034679,2100.921022,2835.768058,4282.646698,2140.848028,2167.466032,4294.054414,2078.10559,3249.297761,1646.51367,1979.238718,1644.612384,1686.440676,1906.039208,1691.19389,2131.341598,2705.529968,2345.236272,1638.908526,2024.869582,2086.661377,3616.245958,3686.59354,2210.244966,1858.507058,1860.408344,1902.236636,2080.006876,2066.697874,2167.466032,2090.463949,4245.571622,1974.485503,3831.091275,4066.850738,1899.384707,1694.045819,1801.468478,1886.075705,3634.308175,2024.869582,1887.976991,1877.519918,2071.451089,2735.950543,2778.729478,1942.163642,2021.06701,3581.072167,2047.685014,2086.661377,2845.274488,2103.772951,1642.711098,2080.006876,2008.708651,4529.813878,2022.017653,1833.79034,1656.970743,2750.210188,1673.131674,2112.328738,2128.489669,1947.867499,2045.783728,2058.142087,3496.464941,3113.355813,1723.515752,2274.88869,2027.721511
2015-08,3864.075612,3480.233333,1965.766521,2459.820939,2287.851998,2713.498881,2324.906079,1975.267568,1936.313277,2780.006206,1672.184184,2844.613323,2113.982847,1989.519137,2028.473428,1977.167777,1707.338056,3758.613996,1831.801765,1713.038684,2085.479707,1979.067986,2053.176149,3988.539321,2127.284312,2055.076358,1849.853754,2080.729184,2658.392811,3719.659705,1870.756056,1978.117882,2103.531695,2208.043207,2126.334207,2866.465729,4354.329612,2170.039021,2189.991219,4346.728774,2089.280126,3240.806962,1645.581254,2005.670916,1654.132196,1684.535545,1935.363172,1702.587533,2151.987033,2688.79616,2346.758486,1644.631149,2055.076358,2106.382009,3613.247984,3702.557822,2227.995405,1894.508672,1894.508672,1930.612649,2099.731277,2037.974475,2184.290591,2054.126254,4305.874274,1997.119975,3852.674356,4092.100728,1887.85794,1694.036591,1816.600091,1902.10951,3642.701229,2009.471335,1884.057521,1896.408882,2025.623114,2724.900137,2755.303485,1940.113696,1991.419347,3589.495368,2012.321649,2053.176149,2838.912695,2057.926672,1642.73094,2051.27594,1975.267568,4553.851588,2003.770707,1868.855847,1652.231987,2731.550869,1687.385859,2077.87887,2143.436091,1933.462963,2013.271754,2041.774893,3491.634589,3087.840113,1710.18837,2285.001684,2021.822695
2015-09,3830.50812,3453.146181,1983.520541,2468.02293,2308.734473,2718.333361,2321.060366,2000.587162,1956.02432,2776.170241,1664.943628,2826.421957,2129.53496,2016.705636,2044.201858,1993.001997,1692.43985,3747.071309,1851.728306,1699.076869,2087.816554,1982.572396,2060.320333,3942.389298,2142.808998,2067.905497,1882.068965,2098.246156,2656.703899,3705.352904,1886.809693,1992.053851,2128.586814,2224.349517,2142.808998,2866.244071,4353.884477,2191.164422,2214.868061,4338.714148,2081.179535,3230.331971,1630.810388,2032.824111,1662.099192,1668.736211,1958.868756,1711.402761,2171.253365,2672.822374,2344.764005,1647.877008,2068.853643,2121.00165,3587.782853,3712.938069,2242.364283,1932.32068,1927.579952,1951.283592,2110.572048,2028.083383,2203.490315,2033.772257,4322.595673,2012.913054,3809.648917,4077.025969,1901.031876,1683.90654,1817.595066,1912.409623,3658.893771,2010.068617,1901.980022,1900.083731,1989.209415,2722.125944,2744.881437,1939.905845,1982.572396,3576.405106,1989.209415,2052.735168,2818.836792,2019.550073,1641.239989,2048.942586,1946.542864,4506.535914,1981.62425,1896.291148,1655.462173,2724.97038,1692.43985,2070.749934,2155.13489,1923.78737,2016.705636,2034.720402,3463.575783,3067.250933,1705.713888,2317.267783,2016.705636
2015-10,3771.391331,3420.078443,2024.321832,2534.200268,2336.705455,2735.493058,2334.806466,2013.877395,1989.190544,2837.088947,1687.251358,2847.533384,2167.695471,2050.907673,2074.64503,2017.675372,1702.443267,3673.593419,1886.64516,1707.190739,2108.826824,1998.685486,2088.887444,3791.330711,2171.493448,2105.978342,1901.837069,2136.362159,2678.5234,3606.179324,1923.675437,2015.776384,2137.311653,2246.503497,2169.594459,2900.705065,4215.75466,2224.665128,2251.250968,4211.007189,2080.341996,3220.684641,1650.221081,2060.402616,1695.796807,1684.402876,2005.331947,1731.87759,2200.927771,2670.927446,2361.392306,1675.857427,2097.432893,2147.75609,3519.775344,3642.260107,2267.392371,1984.443072,1973.998635,1968.301669,2137.311653,2034.76627,2228.463105,2031.917787,4222.40112,2035.715764,3722.017628,3989.775019,1910.382517,1703.392761,1823.029042,1925.574426,3615.674267,2016.725878,1913.231,1900.887574,1984.443072,2736.442552,2751.634461,1947.412795,1986.342061,3516.926861,2015.776384,2080.341996,2798.159681,2015.776384,1669.210967,2095.533904,1949.311783,4312.603078,1985.392566,1931.271392,1690.099841,2755.432438,1714.786693,2099.331882,2177.190414,1926.52392,2046.160201,2032.867281,3402.038051,3094.4019,1730.928096,2339.553938,2006.281441
2015-11,3730.18458,3397.217326,2066.299645,2548.626496,2339.332793,2738.893498,2358.359493,2009.219544,2007.316874,2862.567049,1708.597681,2858.761709,2195.681206,2082.47234,2094.839695,2025.392239,1723.819041,3617.927048,1919.794053,1732.381056,2126.233751,2007.316874,2111.01239,3693.082514,2189.973196,2130.039091,1909.329368,2144.309116,2686.570072,3525.647552,1958.798789,2030.148914,2143.357781,2261.323322,2188.070526,2903.474455,4145.91798,2249.907302,2268.934002,4126.89128,2081.521005,3217.415009,1669.592945,2074.86166,1717.159696,1713.354356,2027.294909,1753.310426,2212.805237,2673.251382,2388.802214,1699.08433,2111.963725,2169.995161,3463.810777,3585.581658,2287.009367,2010.170879,1993.998184,1970.214809,2155.725136,2036.808259,2244.199292,2033.002919,4183.020045,2044.41894,3670.250474,3935.672942,1924.550728,1725.721711,1841.784582,1930.258738,3600.803018,2014.927554,1921.696723,1907.426698,1990.192844,2751.260853,2763.628208,1963.555464,1991.144179,3461.908107,2042.51627,2108.158385,2787.411584,2025.392239,1693.37632,2140.503776,1964.506799,4179.214705,1995.900854,1949.285438,1722.867706,2781.703573,1733.332391,2127.185086,2189.973196,1942.626093,2073.910325,2037.759594,3361.066595,3103.254807,1753.310426,2364.067503,1998.754859
2015-12,3717.808441,3396.846561,2107.26758,2564.829307,2340.34704,2767.34097,2380.467275,2013.653698,2025.116623,2898.209355,1726.125348,2881.970212,2225.717798,2108.222824,2125.41721,2044.221496,1741.409247,3582.163837,1949.652371,1752.872171,2142.611596,2028.937597,2134.014403,3641.388946,2223.80731,2149.298302,1920.99506,2147.387815,2697.60818,3485.684224,1992.638337,2050.908202,2151.20879,2268.703764,2215.210117,2932.598128,4108.50311,2275.390469,2280.166688,4076.024825,2094.849412,3227.768428,1695.55755,2099.62563,1744.274978,1728.991079,2046.131984,1768.15607,2215.210117,2687.1005,2415.811292,1719.438642,2135.924891,2196.105243,3441.743015,3557.327501,2296.405831,2025.116623,2006.011749,1977.354438,2175.089882,2036.579547,2248.643646,2031.803328,4144.802371,2057.594908,3633.746996,3901.21523,1932.457985,1739.498759,1867.501414,1944.876153,3594.582005,2014.608942,1925.771279,1938.189447,2006.011749,2769.251457,2778.803894,1984.041144,1996.459312,3439.832527,2068.102589,2119.685748,2795.043037,2036.579547,1718.483398,2161.71647,1987.862119,4108.50311,2018.429917,1964.93627,1744.274978,2808.416448,1751.916927,2139.745865,2190.373781,1963.025783,2083.386488,2036.579547,3345.263402,3114.094429,1771.021801,2368.049107,2000.280287
2016-01,3727.342327,3409.736136,2125.004786,2514.143903,2338.649791,2783.107704,2381.569547,2022.951145,2032.488868,2857.501947,1731.096807,2847.010452,2222.289565,2121.189697,2152.664184,2068.732218,1751.126027,3610.028328,1957.140853,1763.525067,2140.265144,2038.211503,2131.681192,3685.376343,2233.734833,2141.218916,1929.481455,2131.681192,2690.591787,3526.096362,2000.060609,2063.963356,2165.063225,2266.163093,2210.844297,2909.959426,4188.01437,2268.070638,2260.440459,4143.187069,2100.206705,3211.351488,1713.928905,2120.235924,1756.848661,1725.374173,2051.564315,1774.016563,2202.260346,2692.499332,2426.396847,1716.790222,2143.126461,2190.815078,3460.28607,3596.675515,2288.099857,2029.627551,2010.552105,1992.43043,2174.600948,2036.303958,2241.365012,2030.581324,4217.581312,2061.102039,3666.300897,3956.24769,1928.527683,1742.542075,1877.977749,1965.724804,3642.456588,2015.320966,1923.758821,1963.81726,2025.812462,2767.847347,2778.338843,1991.476658,1994.337975,3455.517208,2082.08503,2127.866103,2801.229379,2050.610543,1733.958124,2158.386818,2006.737015,4218.535085,2031.535096,1970.493666,1747.310937,2795.506745,1759.709978,2139.311371,2177.462265,1978.123845,2086.853892,2032.488868,3377.307876,3119.789342,1782.600514,2352.956377,1999.106836
2016-02,3753.040732,3432.276155,2128.277727,2494.72984,2337.678934,2797.409767,2377.655529,2035.950831,2033.09536,2832.627243,1734.222727,2826.916301,2215.845505,2118.75949,2161.591555,2078.782896,1757.066495,3619.785418,1964.564056,1766.584732,2136.84414,2037.854478,2129.229551,3734.004259,2226.315565,2128.277727,1932.202051,2123.518609,2679.383632,3549.350467,1991.215118,2066.409188,2176.820734,2262.484864,2196.809031,2895.447605,4290.821106,2245.352038,2235.833802,4234.663509,2100.67484,3191.464767,1730.415433,2130.181374,1764.681085,1720.897196,2049.276362,1773.247498,2193.95356,2690.805516,2429.054007,1714.23443,2152.073319,2183.4835,3460.830865,3608.363534,2277.714043,2026.432594,2001.685179,2009.299768,2166.350674,2029.288065,2232.978331,2027.384418,4307.953932,2059.746423,3742.570672,4016.695889,1916.972872,1741.837317,1882.70722,1982.648705,3657.858365,2016.914357,1916.021048,1968.37135,2039.758126,2767.903233,2772.662352,1989.311471,1986.456,3454.1681,2083.542014,2109.241253,2797.409767,2054.987304,1746.596435,2136.84414,2024.528947,4307.002108,2037.854478,1972.178645,1749.451906,2785.036059,1761.825614,2121.614961,2172.061616,1981.696882,2068.312836,2014.058886,3385.636795,3110.559755,1787.524853,2331.967992,1995.022413
2016-03,3792.381717,3471.444055,2125.025108,2498.186354,2338.667043,2798.234582,2375.698311,2041.467374,2036.719775,2822.922094,1736.671547,2813.426897,2208.582843,2121.227029,2159.207818,2087.04432,1758.510501,3640.458563,1966.455317,1767.056178,2139.267904,2039.568334,2123.126069,3789.533158,2213.330441,2115.529911,1935.121166,2125.025108,2665.301823,3570.194105,1996.839948,2064.255847,2181.046771,2258.907387,2191.491488,2890.337993,4396.276252,2219.977079,2212.380921,4309.869958,2106.034714,3178.042465,1743.318185,2133.570786,1775.601855,1723.378271,2048.114012,1772.753296,2195.289567,2683.342697,2430.770454,1705.337397,2159.207818,2183.89533,3468.595496,3611.023452,2271.251143,2030.073137,2002.537066,2024.376019,2163.955416,2020.57794,2224.724678,2022.47698,4380.134417,2062.356807,3822.766347,4102.874662,1902.837496,1744.267705,1878.149984,1998.738987,3662.297517,2014.880822,1899.988937,1953.162041,2042.416894,2763.102353,2769.74899,1973.101955,1967.404837,3467.645976,2071.852005,2087.99384,2797.285062,2057.609209,1759.46002,2111.731832,2026.275059,4380.134417,2030.073137,1982.597152,1749.964823,2779.244188,1759.46002,2102.236635,2173.450613,1975.000994,2041.467374,1994.940908,3398.331038,3083.090494,1786.046572,2326.323286,1978.799073
2016-04,3828.34084,3491.741843,2123.59929,2496.127394,2333.500912,2791.124267,2365.648007,2039.449541,2028.103507,2812.870832,1727.433617,2800.579295,2203.021525,2109.416748,2138.727335,2074.433145,1740.670656,3666.659861,1970.427837,1748.234678,2145.345855,2044.177055,2125.490296,3845.35989,2206.803537,2108.471245,1930.716719,2133.054318,2648.353345,3576.837095,2007.302446,2049.850072,2163.310408,2252.187671,2200.185017,2874.328514,4452.372688,2211.531051,2204.912531,4355.931403,2097.125212,3187.289941,1737.834148,2125.490296,1775.65426,1717.978589,2034.722027,1759.580712,2195.457503,2669.154406,2424.269181,1685.831494,2161.419402,2196.403006,3462.431256,3610.875196,2266.370213,2018.648479,1986.501384,2013.920965,2163.310408,1998.792921,2218.14957,2010.138954,4405.097548,2050.795575,3865.215449,4144.138775,1880.60507,1735.943142,1869.259037,1988.39239,3652.477319,1995.956412,1870.20454,1917.47968,2029.04901,2747.631139,2764.650189,1939.226244,1947.735769,3469.995278,2051.741077,2050.795575,2780.723737,2053.632083,1760.526215,2085.779178,2009.193451,4401.315537,2007.302446,1983.664876,1740.670656,2767.486697,1746.343673,2072.542139,2177.49295,1945.844764,2015.811971,1948.681272,3400.028071,3021.826951,1765.253729,2312.69985,1953.408786
2016-05,3831.496491,3496.723846,2119.912407,2515.03843,2333.035274,2783.799567,2352.838726,2036.926512,2026.553276,2837.551794,1718.185234,2815.862299,2194.411109,2111.425214,2129.342623,2065.217158,1721.014299,3687.214196,1976.573134,1729.501493,2149.146075,2051.071835,2115.1973,3882.419654,2214.214561,2101.994998,1933.194144,2138.772838,2635.745186,3574.994634,2020.895146,2047.299749,2146.31701,2253.821465,2214.214561,2905.449345,4439.74538,2214.214561,2201.012259,4349.215313,2086.906654,3196.842999,1725.729406,2118.026364,1769.108397,1711.584083,2030.325362,1748.361923,2198.183195,2662.149789,2416.96419,1669.148114,2165.177441,2208.556432,3469.376222,3618.373624,2273.624917,2024.667233,1996.376587,2017.12306,2167.063484,2002.034716,2211.385496,2016.180039,4384.107109,2043.527663,3823.009297,4129.491295,1892.644218,1732.330557,1862.467529,1989.775436,3655.151464,1990.718457,1875.66983,1896.416304,2032.211405,2730.990361,2765.882158,1925.649972,1947.339467,3479.749459,2035.040469,2043.527663,2773.42633,2063.331115,1756.849117,2081.248525,2000.148673,4414.283799,2000.148673,1993.547522,1736.102643,2765.882158,1730.444514,2065.217158,2184.980893,1959.598747,2014.293996,1931.308101,3402.421693,2972.403874,1756.849117,2312.2888,1948.282488
2016-06,3805.175788,3459.079721,2111.374109,2532.708452,2335.207979,2775.351891,2340.85085,2037.076312,2020.1477,2849.649688,1709.789813,2830.840119,2190.374298,2110.433631,2122.65985,2050.24301,1706.027899,3683.854069,1975.004734,1715.432684,2148.052768,2047.421575,2102.909803,3890.759327,2217.648173,2101.028846,1938.326075,2135.826549,2624.87534,3559.710914,2013.564351,2044.600139,2139.588462,2264.672096,2216.707695,2918.304615,4398.617687,2220.469609,2196.957647,4325.260368,2073.754971,3188.221928,1705.087421,2115.136023,1753.051821,1699.44455,2022.969135,1739.885123,2200.719561,2652.149215,2401.04147,1659.944455,2163.100423,2214.826738,3458.139242,3619.901535,2290.065014,2022.969135,1992.873825,2016.385786,2162.159945,2022.969135,2212.945781,2032.37392,4372.284291,2033.314398,3750.628039,4082.61693,1926.099855,1722.016033,1866.849713,1978.766648,3651.877802,2000.397652,1906.349808,1889.421196,2037.076312,2722.685098,2765.006628,1923.27842,1970.302342,3473.186897,2035.195355,2063.409708,2755.601844,2069.993057,1750.230386,2096.326454,1996.635739,4414.605821,1999.457174,1994.754782,1737.063688,2759.363758,1712.611248,2082.219277,2195.076691,1990.05239,2044.600139,1932.683204,3385.722402,2948.399925,1765.278041,2333.327022,1961.838036
2016-07,3782.929874,3431.926679,2098.49095,2542.655851,2342.217029,2763.797274,2335.629838,2039.206228,2029.795955,2858.841034,1707.02358,2838.138433,2191.652656,2116.370469,2125.780743,2044.852392,1702.318443,3668.12454,1973.334315,1714.551799,2143.660262,2042.02931,2087.198622,3885.501853,2220.824503,2096.608895,1946.98555,2138.014098,2616.055983,3557.083314,2008.152326,2055.203693,2139.896153,2281.99128,2212.355257,2924.712947,4372.012984,2212.355257,2186.947519,4291.084633,2074.965267,3167.497999,1694.790225,2122.957661,1744.664673,1695.731252,2036.383146,1742.782619,2208.591148,2644.286802,2384.563259,1662.795295,2163.421836,2217.060394,3465.803663,3620.132146,2308.340045,2036.383146,2003.44719,2033.560064,2158.716699,2049.557529,2217.060394,2046.734447,4373.895038,2030.736982,3705.765633,4062.414992,1965.806096,1721.13899,1881.113636,1984.626643,3653.068102,2026.972873,1948.867604,1905.580347,2040.147255,2715.80488,2762.856246,1935.693222,2001.565135,3480.860101,2041.088283,2102.255059,2745.917754,2060.849857,1750.310837,2118.252524,2001.565135,4411.536132,2010.975408,2008.152326,1752.192892,2761.915219,1704.200498,2106.960196,2201.062929,2019.444654,2076.847321,1953.572741,3372.641957,2957.648904,1790.775013,2377.976068,1988.390752
2016-08,3738.142732,3391.479081,2086.558183,2533.744898,2335.517173,2746.064641,2328.00143,2035.826917,2027.371706,2843.769301,1695.739541,2816.524733,2172.049761,2110.04488,2127.89477,2042.403192,1695.739541,3638.559136,1968.185228,1716.407834,2126.015834,2034.887449,2063.071485,3849.939411,2200.233797,2078.102972,1960.669485,2124.136898,2606.083925,3538.036072,2007.64288,2048.039999,2131.652641,2281.028036,2188.020715,2900.137375,4314.976016,2179.565504,2161.715614,4237.000182,2080.921375,3143.459558,1678.829119,2130.713173,1735.197192,1676.950183,2037.705852,1736.13666,2200.233797,2628.631155,2367.459082,1656.281889,2140.107852,2197.415394,3448.786622,3600.98042,2305.454201,2035.826917,1999.187669,2029.250641,2141.04732,2059.313614,2206.810072,2046.161063,4345.978457,2017.037559,3655.469558,4019.043631,1968.185228,1707.013155,1892.088329,1978.519375,3639.498604,2046.161063,1953.153742,1928.727577,2030.190109,2692.514971,2748.883045,1924.969706,2014.219155,3464.757576,2035.826917,2126.955302,2730.093687,2038.64532,1738.015596,2128.834238,1992.611394,4371.34409,2004.824476,2007.64288,1746.470807,2745.125173,1690.102733,2117.560623,2187.081247,2001.066605,2088.437118,1961.608953,3348.263558,2934.897687,1794.383669,2416.311412,2001.066605
